maker,model,mileage,manufacture_year,engine_displacement,engine_power,transmission,door_count,seat_count,fuel_type,date_created,date_last_seen,views,ratings,price_eur
audi,a4,155000,2005,1968,103,auto,4,5,diesel,2015-12-03 11:30:45.447015+00,2015-12-14 08:00:27.249102+00,289,1,5995.89
opel,meriva,79900,2005,1796,92,auto,4,5,gasoline,2015-12-03 11:30:54.684194+00,2015-12-14 08:00:52.014844+00,293,5,4990.75
mini,cooper,1980,2015,1598,155,man,2,2,gasoline,2015-12-03 11:31:03.98065+00,2015-12-14 07:50:18.167454+00,235,7,26474.91
suzuki,grand-vitara,97279,2008,2393,122,man,2,4,gasoline,2015-12-03 11:31:24.919273+00,2015-12-14 07:50:36.461543+00,146,5,8781.31
ford,transit,33650,2012,2198,92,man,4,9,diesel,2015-12-03 11:31:26.509448+00,2015-12-22 09:05:18.377608+00,223,9,16902.52
audi,a6,169000,2006,2967,165,auto,4,5,diesel,2015-12-03 11:31:43.308201+00,2015-12-14 07:50:56.287773+00,221,6,8251.22
fiat,stilo,104900,2003,2446,125,auto,4,5,gasoline,2015-12-03 11:45:25.096792+00,2016-01-27 20:26:05.971881+00,168,1,3990.6
opel,astra,177750,1999,1598,74,man,4,5,gasoline,2015-12-03 11:45:48.766725+00,2016-01-18 05:56:35.000443+00,206,2,1950.3
ford,kuga,15000,2015,1997,132,man,4,5,diesel,2015-12-03 11:46:47.087829+00,2016-01-07 11:35:37.784147+00,83,0,23112.44
bmw,x6,76070,2013,2993,180,auto,4,5,diesel,2015-12-03 12:02:21.572116+00,2015-12-14 08:01:31.142532+00,267,0,39580.87
seat,altea,162000,2009,1798,118,auto,4,5,gasoline,2015-12-03 12:02:32.99187+00,2016-02-10 19:59:53.016949+00,207,5,7501.11
opel,combo,95000,2008,1248,55,man,2,2,diesel,2015-12-03 12:15:46.02073+00,2016-02-10 19:54:21.950779+00,78,6,4034.6
skoda,yeti,28710,2015,1197,77,man,4,5,gasoline,2015-12-03 12:16:30.604377+00,2015-12-14 08:02:11.473011+00,101,4,12093.78
ford,fusion,56251,2008,1388,59,man,4,5,gasoline,2015-12-03 12:30:32.842522+00,2016-01-18 06:01:47.968849+00,250,0,5990.9
lexus,ls-460,147000,2007,4608,280,auto,4,5,gasoline,2015-12-03 12:31:58.257138+00,2016-02-10 20:38:55.819128+00,179,8,20993.12
skoda,octavia,87956,2006,1900,74,man,5,5,diesel,2015-12-03 12:45:05.382116+00,2015-12-14 20:34:44.31276+00,213,0,4441.15
nissan,patrol,155000,2001,2953,116,man,5,7,diesel,2015-12-03 12:45:05.529741+00,2015-12-23 13:23:42.110976+00,100,8,6287.93
skoda,roomster,23300,2011,1197,63,man,4,5,gasoline,2015-12-03 13:02:05.985647+00,2016-02-10 19:46:26.58981+00,282,1,8901.33
opel,astra,237000,2005,1598,77,man,4,5,gasoline,2015-12-03 13:02:27.166848+00,2016-01-18 06:02:45.755954+00,117,6,2950.44
ford,ka,148000,2009,2198,85,man,4,3,diesel,2015-12-03 13:31:40.027133+00,2016-02-10 19:48:27.646093+00,124,6,6991.04
audi,a6,71200,2011,2967,150,auto,4,5,diesel,2015-12-03 13:32:31.32614+00,2016-02-10 20:13:20.146762+00,278,7,19329.87
toyota,yaris,6427,2014,1329,73,man,4,5,gasoline,2015-12-03 13:45:32.616143+00,2016-02-10 20:39:08.331418+00,149,7,11253.66
nissan,micra,67000,2006,1240,48,man,2,5,gasoline,2015-12-03 13:46:43.895673+00,2016-01-23 21:42:26.231272+00,121,8,3799.56
fiat,bravo,227640,2011,1598,88,man,4,5,diesel,2015-12-03 14:00:40.806684+00,2016-01-21 17:44:37.001516+00,224,10,4193.63
citroen,c3,12500,2011,1598,88,auto,4,5,gasoline,2015-12-03 14:00:41.653765+00,2016-01-18 06:24:30.05973+00,76,8,8851.3
nissan,micra,8400,2014,1198,72,man,4,5,gasoline,2015-12-03 14:01:36.937332+00,2016-02-10 20:15:24.244557+00,227,1,11491.71
suzuki,alto,103350,2009,996,50,auto,4,4,gasoline,2015-12-03 14:02:14.392804+00,2015-12-14 08:17:19.133294+00,254,7,4250.63
ford,fiesta,12704,2015,998,74,man,4,5,gasoline,2015-12-03 14:15:56.773135+00,2016-01-27 21:56:39.448832+00,153,6,11589.71
ford,s-max,135900,2011,1997,103,auto,4,5,diesel,2015-12-03 14:16:54.400058+00,2015-12-14 08:18:05.715937+00,159,0,12093.78
jeep,grand-cherokee,3860,2014,2987,184,auto,4,5,diesel,2015-12-03 14:30:59.752862+00,2016-02-10 20:36:20.52186+00,131,10,38240.67
bmw,x1,6000,2015,1995,140,man,4,5,diesel,2015-12-03 14:31:09.108275+00,2016-01-18 06:27:44.560891+00,114,1,45006.66
opel,zafira,8359,2015,1364,103,man,4,7,gasoline,2015-12-03 14:31:23.733501+00,2016-02-10 20:36:20.935044+00,125,9,15859.36
opel,insignia,25000,2015,1956,143,man,4,5,diesel,2015-12-03 14:31:33.528967+00,2016-02-10 20:39:16.365709+00,260,2,19237.86
opel,zafira,10000,2015,1364,103,man,4,5,gasoline,2015-12-03 14:31:36.037251+00,2016-02-10 20:16:05.681654+00,281,7,18279.72
honda,cr-v,61200,2010,2199,110,man,4,5,diesel,2015-12-03 14:31:36.556552+00,2016-01-05 02:51:51.796705+00,286,2,15932.35
toyota,auris,50500,2011,1798,100,auto,4,5,gasoline,2015-12-03 14:45:31.110655+00,2016-01-21 06:22:11.257726+00,76,0,12491.86
ford,mondeo,104768,2012,1997,103,auto,4,5,diesel,2015-12-03 15:00:45.73045+00,2016-02-10 20:36:22.674279+00,215,2,14279.13
opel,zafira,71000,2012,1796,103,man,4,7,gasoline,2015-12-03 15:15:29.843702+00,2015-12-14 08:31:12.374653+00,104,10,9152.37
audi,q5,69000,2010,1968,105,man,4,5,diesel,2015-12-03 15:15:54.684919+00,2016-01-18 06:54:15.35697+00,135,4,25653.81
toyota,aygo,40000,2009,998,50,man,2,4,gasoline,2015-12-03 15:16:21.206929+00,2015-12-14 08:30:20.928023+00,180,8,4500.67
smart,fortwo,30356,2011,999,52,auto,2,2,gasoline,2015-12-03 15:17:08.15257+00,2016-02-10 19:50:36.473464+00,202,7,5840.86
porsche,cayman,37500,2006,3387,217,auto,2,2,gasoline,2015-12-03 15:17:22.344098+00,2016-02-10 20:36:24.892403+00,194,6,29904.44
ford,transit,173698,2001,2402,66,man,4,3,diesel,2015-12-03 15:30:53.823647+00,2015-12-14 08:32:08.630565+00,273,10,1599.22
ford,mondeo,208000,1999,1796,85,man,4,5,gasoline,2015-12-03 15:31:37.020706+00,2015-12-14 08:31:10.568508+00,114,6,999.15
ford,focus,10619,2015,1999,184,man,4,5,gasoline,2015-12-03 15:46:33.825656+00,2016-02-10 19:11:59.30851+00,248,8,21003.11
audi,a5,98000,2010,2967,176,auto,4,4,diesel,2015-12-03 16:00:58.082676+00,2016-02-10 20:03:24.027805+00,154,2,23448.48
skoda,fabia,69000,2007,1198,51,man,5,5,gasoline,2015-12-03 16:15:07.367199+00,2015-12-14 20:34:21.926332+00,89,0,4626.2
toyota,yaris,60000,2012,998,51,man,3,5,gasoline,2015-12-03 16:15:07.378207+00,2016-02-10 19:16:21.431103+00,296,8,5884.53
opel,insignia,116947,2009,1956,96,man,4,5,diesel,2015-12-03 16:15:59.517605+00,2016-02-10 20:30:35.844896+00,150,10,8991.34
toyota,verso,49766,2013,1364,66,man,4,5,diesel,2015-12-03 16:16:12.622037+00,2016-01-21 06:26:53.696245+00,245,7,12421.84
opel,zafira,228655,2002,1598,74,man,4,7,gasoline,2015-12-03 16:16:18.153199+00,2016-01-23 22:23:57.028388+00,154,7,2590.38
honda,prelude,290000,1991,1958,103,man,2,4,gasoline,2015-12-03 16:17:24.793561+00,2016-02-10 19:17:43.82135+00,294,2,4500.67
ford,focus,127000,2007,1596,74,man,4,5,gasoline,2015-12-03 16:30:59.0324+00,2015-12-15 15:07:21.400819+00,169,3,1490.23
citroen,c5,121000,2006,1560,80,man,4,5,diesel,2015-12-03 16:32:17.303442+00,2015-12-14 08:33:33.291993+00,261,10,2200.33
mazda,bt,141000,2008,2499,105,man,2,2,diesel,2015-12-03 16:45:38.50832+00,2015-12-14 08:34:48.933004+00,127,0,8801.3
hyundai,i30,68800,2011,1582,66,man,4,5,diesel,2015-12-03 16:46:09.429079+00,2016-02-10 20:11:14.592994+00,118,0,7951.18
opel,insignia,140000,2010,1956,96,auto,4,5,diesel,2015-12-03 16:46:23.310124+00,2015-12-17 12:01:55.115046+00,293,9,10751.59
suzuki,sx4,152000,2012,1956,99,man,4,5,diesel,2015-12-03 16:46:38.396969+00,2016-02-10 20:25:19.771412+00,244,2,6294.93
ford,focus,16296,2015,1596,92,man,4,5,gasoline,2015-12-03 16:46:47.835462+00,2015-12-14 08:34:23.733996+00,131,10,11161.66
opel,meriva,68800,2011,1686,81,man,4,5,diesel,2015-12-03 16:46:51.861653+00,2016-02-10 19:46:48.440213+00,130,4,9161.36
citroen,berlingo,61000,2008,1587,80,man,4,5,gasoline,2015-12-03 17:01:32.679193+00,2016-02-10 20:21:44.093086+00,264,2,8495.04
kia,carnival,143035,2004,2902,106,man,4,6,diesel,2015-12-03 17:15:49.316345+00,2015-12-15 15:15:53.566767+00,206,10,2001.18
fiat,multipla,87000,2001,1596,76,man,4,6,gasoline,2015-12-03 17:16:20.753077+00,2015-12-14 08:46:08.653922+00,262,6,2301.37
porsche,macan,52500,2014,2967,190,auto,4,5,diesel,2015-12-03 17:30:41.021226+00,2016-02-10 19:14:46.7451+00,198,2,75544.71
audi,a7,85150,2011,2967,180,auto,4,4,diesel,2015-12-03 17:45:48.155212+00,2015-12-14 08:48:03.113981+00,136,10,29320.36
ford,s-max,70200,2011,1560,85,man,4,5,diesel,2015-12-03 18:15:25.058186+00,2016-02-10 20:01:35.547443+00,223,2,12570.43
ford,fiesta,24500,2014,998,74,man,4,5,gasoline,2015-12-03 18:15:32.499379+00,2015-12-15 15:19:13.447462+00,104,9,13307.88
ford,transit,107000,2006,1998,63,man,4,3,diesel,2015-12-03 18:16:49.741231+00,2016-01-18 07:33:32.694506+00,163,1,3452.04
audi,a1,8630,2015,1197,63,man,4,5,gasoline,2015-12-03 18:30:29.126452+00,2015-12-14 08:49:21.234743+00,79,10,13815.17
audi,a3,1100,2015,1395,92,auto,4,5,gasoline,2015-12-03 18:30:45.268108+00,2016-02-10 20:01:37.926505+00,217,2,28487.86
nissan,almera-tino,110000,2004,1769,85,man,4,5,gasoline,2015-12-03 18:30:57.404087+00,2015-12-14 08:48:54.990241+00,141,10,2751.63
nissan,qashqai,22500,2015,1600,96,man,4,5,diesel,2015-12-03 18:46:02.6609+00,2016-02-10 20:01:38.085282+00,169,8,20936.38
ford,focus,195300,2003,1988,96,man,4,5,gasoline,2015-12-03 19:00:56.050643+00,2016-02-10 19:55:19.560727+00,122,2,2301.37
ford,fiesta,21580,2014,1242,60,man,4,5,gasoline,2015-12-03 19:01:11.921276+00,2016-02-10 19:55:17.64713+00,131,0,9955.88
audi,a6,119950,2009,2698,140,man,4,5,diesel,2015-12-03 19:01:23.00083+00,2016-01-04 01:51:04.606644+00,224,8,17710.47
skoda,octavia,125000,2013,1598,77,man,4,5,diesel,2015-12-03 19:15:25.327573+00,2016-01-21 05:04:47.420555+00,136,4,8904.26
ford,fiesta,108000,2001,1297,51,man,4,5,gasoline,2015-12-03 19:15:29.013058+00,2015-12-14 09:00:24.71271+00,267,8,290.16
audi,q7,174000,2012,2967,180,auto,4,7,diesel,2015-12-03 20:05:27.358089+00,2015-12-14 09:00:46.810939+00,73,10,30009.77
porsche,cayenne,124000,2009,4806,298,auto,4,5,gasoline,2015-12-03 20:05:40.127639+00,2016-02-10 20:01:45.500654+00,156,1,26505.7
audi,a5,74000,2011,1968,125,man,2,4,diesel,2015-12-03 20:05:47.779688+00,2016-01-18 07:36:49.266943+00,136,8,19330.42
ford,mustang,25641,2013,3709,227,auto,2,4,gasoline,2015-12-03 20:15:47.7019+00,2016-01-21 07:04:40.71612+00,108,3,24914.73
audi,a3,35291,2011,1197,77,man,4,5,gasoline,2015-12-03 20:15:57.403807+00,2016-01-23 23:04:27.00727+00,247,4,11729.94
ford,focus,139999,2010,1560,80,man,4,5,diesel,2015-12-03 20:16:12.026545+00,2016-02-10 19:46:11.758066+00,191,6,5325.17
jeep,grand-cherokee,50301,2013,2987,184,auto,4,5,diesel,2015-12-03 20:16:44.855299+00,2015-12-14 09:00:35.324327+00,73,10,41935.83
toyota,verso,44700,2011,1364,65,auto,4,5,diesel,2015-12-03 20:17:16.718596+00,2016-02-10 20:01:45.561218+00,102,0,13002.7
skoda,felicia,130000,2000,1289,50,man,5,5,gasoline,2015-12-03 20:30:07.741285+00,2015-12-14 16:34:42.743121+00,208,1,629.16
audi,coupe,53500,2006,1984,147,man,2,4,gasoline,2015-12-03 20:30:54.100944+00,2015-12-20 10:00:29.370973+00,233,8,14508.59
nissan,qashqai,23700,2015,1461,81,man,4,5,diesel,2015-12-03 20:30:54.958778+00,2015-12-14 09:01:05.106458+00,245,5,17649.44
ford,focus,184000,2004,1753,74,man,4,5,diesel,2015-12-03 20:45:26.564128+00,2016-02-10 20:02:10.590895+00,275,2,2451.44
bmw,x6,119650,2009,2993,210,auto,4,4,diesel,2015-12-03 20:45:44.457733+00,2016-01-21 07:05:35.060609+00,266,9,33009.55
audi,q7,181000,2008,2967,176,auto,4,5,diesel,2015-12-03 21:00:34.286916+00,2015-12-14 09:03:40.728339+00,90,9,18010.66
skoda,octavia,28000,2014,1968,135,auto,4,5,diesel,2015-12-03 21:15:55.600627+00,2015-12-20 10:01:49.628887+00,76,2,24804.66
opel,astra,8950,2015,1364,103,man,4,5,gasoline,2015-12-03 21:16:21.790787+00,2016-02-10 20:02:22.755393+00,109,2,12192.23
opel,astra,174900,1999,1598,55,man,2,5,gasoline,2015-12-03 21:30:45.537241+00,2015-12-14 09:04:17.611893+00,172,6,1190.71
ford,focus,167000,1999,1796,85,man,4,5,gasoline,2015-12-03 21:30:55.98314+00,2015-12-14 09:04:39.27882+00,134,10,990.6
opel,meriva,25815,2011,1364,88,man,4,5,gasoline,2015-12-03 22:01:53.629368+00,2016-02-10 18:58:42.279593+00,282,7,10888.45
opel,astra,27500,2012,1364,103,man,4,5,gasoline,2015-12-03 22:02:05.323852+00,2015-12-14 09:05:25.867414+00,216,0,11957.07
audi,a3,146000,2012,1598,77,man,2,5,diesel,2015-12-03 23:45:30.363607+00,2016-01-18 07:59:06.994828+00,102,10,11496.82
audi,a3,69200,2013,1598,77,man,4,5,diesel,2015-12-03 23:45:36.351958+00,2016-02-10 19:46:53.755549+00,158,0,14874.8
hyundai,ix35,29526,2012,1600,99,man,5,5,gasoline,2015-12-04 00:30:04.603731+00,2016-02-10 20:08:02.783688+00,235,7,14248.7
opel,mokka,18051,2015,1364,103,man,4,5,gasoline,2015-12-04 01:15:16.489405+00,2016-02-10 20:09:33.057038+00,201,9,18489.93
citroen,c5,69000,2011,1598,88,man,4,5,gasoline,2015-12-04 01:15:26.094883+00,2016-02-10 20:09:22.384814+00,94,5,11496.82
audi,a5,2000,2015,1968,130,man,4,4,diesel,2015-12-04 01:15:32.623745+00,2016-02-10 20:16:23.380133+00,287,2,33626.91
audi,a1,23000,2015,1598,85,man,4,5,diesel,2015-12-04 01:30:55.695321+00,2016-02-10 20:09:24.006485+00,240,9,17219.21
audi,a3,42500,2013,1598,77,man,4,5,diesel,2015-12-04 02:00:26.246373+00,2015-12-19 10:51:23.976267+00,257,10,19601.59
volvo,s40,120400,2010,1560,80,man,4,5,diesel,2015-12-04 02:15:35.171545+00,2015-12-22 10:22:45.806513+00,126,5,9404.55
bmw,x3,12000,2015,1995,140,auto,4,5,diesel,2015-12-04 02:30:50.429798+00,2015-12-16 14:08:10.690249+00,252,9,39859.59
lancia,y,55000,2004,1368,70,man,2,4,gasoline,2015-12-04 02:30:52.368624+00,2015-12-30 19:21:55.120736+00,153,10,4302.55
audi,a3,1900,2015,1395,110,auto,4,5,gasoline,2015-12-04 02:45:49.339725+00,2016-02-10 19:15:54.095395+00,72,7,29825.65
jeep,wrangler,54000,2013,2777,147,auto,4,5,diesel,2015-12-04 02:57:10.083526+00,2016-02-10 20:24:17.296725+00,102,0,31518.65
opel,astra,21748,2014,1598,100,man,4,5,diesel,2015-12-04 02:57:37.253941+00,2016-02-10 20:10:35.347661+00,98,3,15117.95
audi,a3,3123,2015,1598,81,man,4,5,diesel,2015-12-04 02:57:44.076978+00,2015-12-30 19:21:04.316799+00,261,10,25096.85
opel,astra,34299,2009,1398,74,man,4,5,gasoline,2015-12-04 03:15:53.761663+00,2016-02-10 20:24:17.274331+00,104,10,9895.85
jeep,cherokee,54500,2012,2776,147,man,4,5,diesel,2015-12-04 03:30:43.089255+00,2015-12-14 09:45:50.689192+00,231,1,15909.4
audi,a4,332655,2004,1896,96,man,4,5,diesel,2015-12-04 03:45:36.347965+00,2016-01-18 08:43:29.739187+00,256,6,3952.33
volvo,v70,161990,2010,1560,80,man,4,5,diesel,2015-12-04 04:15:25.86878+00,2015-12-29 18:15:58.708194+00,118,6,9088.38
audi,q3,28400,2014,1968,103,auto,4,5,diesel,2015-12-04 04:15:45.472256+00,2016-01-18 08:44:54.102901+00,295,10,33419.76
audi,a3,29900,2014,1598,77,auto,4,5,diesel,2015-12-04 04:15:46.207363+00,2015-12-14 09:46:28.41048+00,129,5,20422.09
audi,a3,26200,2015,1598,81,auto,4,5,diesel,2015-12-04 04:30:47.402413+00,2015-12-14 09:46:39.809609+00,202,1,25835.31
opel,corsa,12521,2014,1229,63,man,4,5,gasoline,2015-12-04 04:45:48.970491+00,2016-02-10 20:24:43.870263+00,161,3,8063.77
audi,a3,20431,2015,1968,110,auto,4,5,diesel,2015-12-04 04:45:58.59146+00,2015-12-14 09:47:12.397129+00,259,8,26982.98
bmw,x6,13995,2015,2993,190,auto,4,5,diesel,2015-12-04 06:15:25.646575+00,2016-02-10 19:55:00.89509+00,289,4,56243.3
ford,mondeo,68000,2007,1798,92,man,4,5,gasoline,2015-12-04 07:00:46.005848+00,2015-12-17 12:47:36.094607+00,176,0,7704.55
smart,fortwo,19870,2013,999,52,auto,2,2,gasoline,2015-12-04 07:15:36.375999+00,2016-02-10 20:24:53.711094+00,161,0,7937.71
audi,coupe,4500,2015,1968,135,man,2,4,diesel,2015-12-04 07:30:24.212781+00,2016-02-10 19:55:49.159214+00,167,9,35020.73
audi,coupe,80000,2008,1998,132,man,2,5,gasoline,2015-12-04 07:45:46.076537+00,2015-12-14 10:00:31.059221+00,280,9,17450.33
citroen,c1,21891,2011,998,50,man,4,4,gasoline,2015-12-04 07:45:58.841619+00,2015-12-14 09:49:25.362881+00,72,10,6003.55
skoda,citigo,6083,2015,999,55,man,2,4,gasoline,2015-12-04 07:46:19.089848+00,2016-02-10 20:24:58.618598+00,189,5,7550.48
fiat,grande-punto,49000,2008,1368,88,man,2,4,gasoline,2015-12-04 08:01:04.487938+00,2015-12-18 11:47:56.011359+00,277,4,5903.48
audi,coupe,41880,2010,1984,200,auto,2,2,gasoline,2015-12-04 08:01:09.888864+00,2015-12-16 14:21:30.570487+00,224,9,23458.88
audi,a1,18155,2012,1390,136,auto,2,4,gasoline,2015-12-04 08:01:15.693173+00,2015-12-15 16:00:32.835652+00,209,0,17860.58
suzuki,grand-vitara,65000,2009,1870,95,man,4,5,diesel,2015-12-04 08:01:59.619198+00,2015-12-14 10:00:50.120093+00,216,0,12777.57
skoda,superb,30677,2015,1968,125,auto,4,5,diesel,2015-12-04 08:16:04.466838+00,2016-01-05 04:17:19.407635+00,262,9,21684.83
opel,meriva,78238,2007,1598,77,man,4,5,gasoline,2015-12-04 08:30:40.370651+00,2015-12-14 10:01:40.676861+00,110,7,5323.17
ford,fusion,100000,2006,1398,50,man,4,5,diesel,2015-12-04 08:45:58.153997+00,2015-12-14 10:01:24.570664+00,114,3,3502.07
mercedes-benz,vito,3500,2015,2143,140,auto,4,3,diesel,2015-12-04 08:46:24.978576+00,2016-02-10 19:58:20.665512+00,222,5,35921.24
audi,q3,38100,2014,1968,103,auto,4,5,diesel,2015-12-04 08:47:00.935679+00,2016-02-10 18:52:31.477809+00,274,7,25013.8
opel,corsa,1633,2013,1200,63,man,5,5,gasoline,2015-12-04 09:00:14.299622+00,2016-02-10 20:08:33.996214+00,131,10,7994.08
bmw,x5,24615,2015,2993,230,auto,4,5,diesel,2015-12-04 09:15:56.991443+00,2015-12-14 10:04:06.637878+00,282,9,57134.83
skoda,fabia,139000,2007,1598,77,man,4,5,gasoline,2015-12-04 09:15:59.522851+00,2016-01-24 01:02:34.164844+00,73,5,4782.83
smart,fortwo,52000,2010,999,52,auto,2,2,gasoline,2015-12-04 09:16:27.410329+00,2016-02-10 20:25:57.412839+00,285,8,6954.11
citroen,berlingo,47100,2011,1560,82,man,4,5,diesel,2015-12-04 09:16:58.860158+00,2016-01-18 09:07:58.35121+00,190,9,10306.11
ford,fiesta,72000,2010,1388,71,man,4,5,gasoline,2015-12-04 09:46:27.560141+00,2015-12-14 10:04:48.460693+00,79,7,6553.89
toyota,verso,45736,2012,1598,97,man,4,5,gasoline,2015-12-04 10:00:36.559905+00,2015-12-14 10:05:09.742914+00,247,1,13758.14
ford,focus,100100,2011,1997,120,man,4,5,diesel,2015-12-04 10:15:25.927639+00,2015-12-16 14:32:57.008512+00,82,7,12457.36
ford,fiesta,166000,2008,1399,50,man,4,5,diesel,2015-12-04 10:15:26.375787+00,2015-12-14 10:05:18.951086+00,225,3,4502.66
kia,sportage,58915,2010,1975,104,man,4,5,gasoline,2015-12-04 10:46:37.287867+00,2016-01-18 15:58:31.447863+00,133,1,10856.44
opel,zafira,84500,2009,1598,69,man,4,7,gasoline,2015-12-04 11:00:40.986897+00,2015-12-14 10:16:38.491528+00,281,7,10206.03
ford,mondeo,167300,2012,1997,103,man,5,5,diesel,2015-12-04 11:15:07.129427+00,2015-12-17 13:51:30.883821+00,171,5,10251.67
fiat,qubo,99000,2012,1368,57,man,4,5,gasoline,2015-12-04 11:16:23.620117+00,2016-02-10 19:09:10.324959+00,159,7,7217.28
ford,s-max,125000,2007,1997,103,man,4,5,diesel,2015-12-04 11:30:35.854295+00,2016-01-22 12:07:37.186119+00,238,3,8955.29
fiat,500x,7950,2015,1598,88,man,4,5,diesel,2015-12-04 11:30:56.645025+00,2015-12-14 10:17:26.10891+00,97,3,20257.99
seat,leon,6000,2014,1598,77,man,4,5,diesel,2015-12-04 11:31:00.079318+00,2016-02-10 19:44:39.269472+00,127,4,16815.95
nissan,terrano-ii,290000,1998,2664,92,man,5,7,diesel,2015-12-04 12:00:11.513135+00,2015-12-14 16:34:40.987023+00,234,2,2664.69
toyota,yaris,200000,2000,998,50,man,2,5,gasoline,2015-12-04 12:01:03.051805+00,2015-12-14 10:18:17.328238+00,241,2,1100.67
seat,leon,6200,2015,1984,206,man,2,5,gasoline,2015-12-04 12:15:32.36336+00,2016-02-10 20:27:49.362975+00,233,10,25014.8
opel,corsa,31833,2013,1248,70,man,4,5,diesel,2015-12-04 12:46:22.4769+00,2016-02-10 20:27:46.612384+00,244,5,8307.92
toyota,yaris,3000,2015,1329,73,man,4,5,gasoline,2015-12-04 12:47:03.537954+00,2016-02-10 19:09:13.59403+00,218,1,12772.58
mini,cooper-s,1000236,2003,1598,147,man,2,4,gasoline,2015-12-04 13:00:51.396862+00,2016-02-10 20:34:59.223073+00,182,10,8985.31
mazda,premacy,790000,2004,1840,74,man,4,5,gasoline,2015-12-04 13:01:11.333449+00,2015-12-14 10:20:09.467164+00,232,9,2791.64
mini,one,138000,2004,1598,66,auto,2,4,gasoline,2015-12-04 13:01:35.355709+00,2016-02-10 19:59:06.45295+00,123,6,5483.23
opel,adam,3043,2015,999,85,man,2,4,gasoline,2015-12-04 13:15:50.441057+00,2016-02-10 19:52:37.840847+00,281,2,12066.14
nissan,qashqai,117000,2010,1598,84,man,4,5,gasoline,2015-12-04 13:16:23.15868+00,2016-01-18 09:35:38.453785+00,162,6,9905.85
kia,rio,14168,2014,1248,63,man,4,5,gasoline,2015-12-04 13:30:52.863085+00,2015-12-20 11:02:22.407709+00,224,5,8988.3
citroen,c4,3170,2015,1199,60,man,4,5,gasoline,2015-12-04 13:45:42.708914+00,2016-02-10 20:12:20.630645+00,139,6,16606.81
ford,ka,30000,2011,1242,51,man,2,4,gasoline,2015-12-04 13:46:22.921929+00,2016-02-10 19:52:38.973753+00,152,9,6994.15
fiat,500x,8000,2015,1368,103,man,4,5,gasoline,2015-12-04 14:00:41.13352+00,2016-01-18 09:39:57.959963+00,87,10,16807.96
opel,astra,17334,2015,1598,81,man,4,5,diesel,2015-12-04 14:01:44.867061+00,2015-12-14 10:32:52.697352+00,269,9,13326.87
opel,corsa,135900,2005,1229,59,man,2,5,gasoline,2015-12-04 14:16:16.58266+00,2015-12-15 16:23:31.506094+00,119,7,2501.48
fiat,bravo,213500,1999,1242,60,man,2,5,gasoline,2015-12-04 14:16:17.476455+00,2015-12-14 10:33:32.78761+00,300,1,300.19
chrysler,300c,149000,2006,2987,160,auto,4,5,diesel,2015-12-04 14:30:44.740217+00,2015-12-14 10:34:06.810178+00,183,0,9504.63
bmw,x5,95000,2012,2993,225,auto,4,5,diesel,2015-12-04 14:45:55.465196+00,2015-12-17 17:46:49.416368+00,238,5,33422.8
opel,zafira,30800,2010,2198,110,man,4,7,gasoline,2015-12-04 14:46:14.094179+00,2015-12-14 10:34:58.744977+00,121,1,11957.07
ford,kuga,48240,2011,1997,103,man,4,5,diesel,2015-12-04 15:01:34.532448+00,2015-12-14 10:34:50.371906+00,91,0,13444.97
opel,omega,253453,2001,2171,88,man,4,5,diesel,2015-12-04 15:31:22.053969+00,2015-12-14 10:35:02.632302+00,144,7,1290.75
fiat,punto,43000,2013,1242,51,man,4,5,gasoline,2015-12-04 15:31:24.782693+00,2016-01-18 09:53:38.889668+00,241,3,6437.82
honda,jazz,52507,2007,1339,61,auto,4,5,gasoline,2015-12-04 15:45:34.093098+00,2015-12-14 10:46:12.737114+00,243,6,7304.33
ford,ka,78500,2009,1242,51,man,2,4,gasoline,2015-12-04 15:46:04.617343+00,2016-02-10 20:17:17.872298+00,205,7,2521.5
mercedes-benz,viano,86907,2011,2143,120,auto,4,5,diesel,2015-12-04 15:46:11.739968+00,2016-02-10 20:12:49.008171+00,140,7,28495.85
hyundai,i10,45846,2013,1086,51,man,4,5,gasoline,2015-12-04 16:00:40.777253+00,2015-12-14 10:46:36.952275+00,178,7,5753.4
